BIB_ID	VENDOR_CODE	bibtype	date	form	place	language	govdoc	publisher	fund	poofid
10320555	Igarashi	am	1999	\	ja\	jpn	\	Bunka Shoin	8612	13166
10320558	Igarashi	am	1991	\	ja\	jpn	\	Ōzorasha	8612	13165
10320559	Igarashi	am	1972	b	ja\	jpn	\	Tōkai Daigaku Shuppankai	8612	13163
10320560	Igarashi	am	1972	b	ja\	jpn	\	NA	8612	13162
10320561	Igarashi	am	1901	\	ja\	jpn	\	Rikugōkan$cMeiji 34 [1901]	8612	13161
10320562	Igarashi	am	2005	\	ja\	jpn	\	Hōzōkan	8612	13160
10320563	Igarashi	am	1998	b	ja\	jpn	\	Rinsen Shoten	8612	13158
10320567	Igarashi	am	1997	b	ja\	jpn	\	Shin Jinbutsu Ōraisha	8612	13153
10320568	Igarashi	am	1980	\	ja\	jpn	\	Yūshōdō Shoten	8612	13152
10320569	Igarashi	am	1927	\	ja\	jpn	\	Katō Shinjirō	8612	13150
10320571	Igarashi	am	1999	b	ja\	jpn	\	Rinsen Shoten	8612	13143
10320572	Igarashi	am	1984	l	ja\	jpn	\	Tōkyō Hōrei Shuppan	8612	13141
10320573	Igarashi	am	1964	\	ja\	jpn	\	Kōdansha	8612	13140
10320574	Igarashi	am	1990	b	ja\	jpn	\	Okinawa-ken Kankōchō Rōdōsha Kyōsaikai	8612	13136
10298553	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā	8612	12670
10298581	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā	8612	12686
10298997	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha	8612	12669
10298999	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā	8612	12668
10299000	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku	8612	12667
10299001	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku	8612	12666
10299002	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku	8612	12665
10299003	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku	8612	12664
10299004	Igarashi	am	2000	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā	8612	12671
10299012	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā	8612	12672
10299014	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā	8612	12673
10299016	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku	8612	12675
10299017	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku	8612	12676
10299018	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā	8612	12677
10299019	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā	8612	12678
10299020	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku	8612	12679
10299021	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Sentā kikaku	8612	12680
10299023	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Sentā kikaku	8612	12681
10299024	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā	8612	12682
10299025	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku	8612	12683
10299027	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku	8612	12684
10299030	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku	8612	12685
10298561	Igarashi	am	1996	\	ja\	jpn	\	Ōzorasha	8612	12696
10298564	Igarashi	am	1996	b	ja\	jpn	\	Ōzorasha	8612	12695
10298567	Igarashi	am	1996	b	ja\	jpn	\	Ōzorasha	8612	12694
10298568	Igarashi	am	1996	\	ja\	jpn	\	Ōzorasha	8612	12693
10298572	Igarashi	am	1996	\	ja\	jpn	\	Ōzorasha	8612	12692
10298575	Igarashi	am	1996	\	ja\	jpn	\	Ōzorasha	8612	12690
10298577	Igarashi	am	1996	\	ja\	jpn	\	Ōzorasha	8612	12689
10298578	Igarashi	am	1996	\	ja\	jpn	\	Ōzorasha	8612	12688
10298580	Igarashi	am	1996	\	ja\	jpn	\	Ōzorasha	8612	12687
10298579	Igarashi	am	1996	\	ja\	eng	\	Ōzorasha	8612	12691
10298562	Igarashi	am	1999	d	ja\	jpn	\	Ōzorasha	8612	12661
10298566	Igarashi	am	1998	d	ja\	jpn	\	Ōzorasha	8612	12657
10298569	Igarashi	am	1995	\	ja\	jpn	\	Ōzorasha	8612	12656
10298573	Igarashi	am	1998	d	ja\	jpn	\	Ōzorasha	8612	12655
10298576	Igarashi	am	2013	\	ja\	jpn	\	Ōzorasha	8612	12653
10206654	Barlovento	am	2015	b	jm\	eng	\	Ian Randle Publishers	6310	10890
10360694	BIBLIAIMP	am	2017	b	ii\	eng	\	Dr Mrs Nawaz B Mody for the K R Cama Oriental Institute	8110	14525
10352633	BIBLIAIMP	am	2011	b	ii\	hin	\	Rājasthānī Śodha Saṃsthāna :$bMahārājā Mānasiṃha Pustaka Prakāśa Śodha Kendra,$c2011.;\2$6880-03$aJodhapura :$bEkamātra vitaraka	2010	13910
10247939	BIBLIAIMP	am	2017	b	ii\	eng	\	Oxford University Press	2010	11961
10247901	BIBLIAIMP	am	2017	\	ii\	eng	\	The Energy and Resources Institute	2010	11974
10247909	BIBLIAIMP	am	2017	b	ii\	eng	\	Oxford University Press	2010	11957
10247912	BIBLIAIMP	am	2017	b	ii\	eng	\	Oxford University Press	2010	11952
10247902	BIBLIAIMP	am	2017	\	ii\	eng	\	Speaking Tiger	2010	11973
10247907	BIBLIAIMP	am	2016	b	ii\	eng	\	The Energy and Resources Institute	2010	11972
10247914	BIBLIAIMP	am	2017	b	ii\	eng	\	Daya Publishing House, a division of Astral International Pvt. Ltd.	2010	11971
10247916	BIBLIAIMP	am	2016	b	ii\	eng	\	The Energy and Resources Institute (TERI)	2010	11970
10247919	BIBLIAIMP	am	2017	\	ii\	eng	\	Penguin Books	2010	11969
10247921	BIBLIAIMP	am	2017	\	ii\	eng	\	Penguin Random House India	2010	11968
10247923	BIBLIAIMP	am	2017	b	ii\	eng	\	Scholars World	2010	11967
10247926	BIBLIAIMP	am	2017	b	ii\	eng	\	Hachette India	2010	11966
10247905	BIBLIAIMP	am	2011	b	ii\	eng	\	Oxford University Press	2010	11963
10247928	BIBLIAIMP	am	2017	\	ii\	eng	\	Hachette India	2010	11965
10247930	BIBLIAIMP	am	2017	b	ii\	eng	\	Juggernaut	2010	11964
10247931	BIBLIAIMP	am	2018	b	ii\	eng	\	Oxford University Press	2010	11962
10247932	BIBLIAIMP	am	2017	b	ii\	eng	\	Oxford University Press	2010	11959
10247933	BIBLIAIMP	am	2017	b	ii\	eng	\	Oxford University Press	2010	11955
10247934	BIBLIAIMP	am	2017	\	ii\	eng	\	Oxford University Press	2010	11953
10247935	BIBLIAIMP	am	2017	b	ii\	eng	\	Oxford University Press	2010	11950
10227229	BIBLIAIMP	am	2016	b	ii\	eng	\	Exclusively distributed by Manohar Publishers & Distributors;\1$aLondon :$bRoutledge, Taylor & Francis Group	2010	11459
10227233	BIBLIAIMP	am	2016	b	ii\	eng	\	Routledge	2010	11451
10227231	BIBLIAIMP	am	2016	b	ii\	eng	\	Routledge	2010	11462
10227225	BIBLIAIMP	am	2017	b	enk	eng	\	Routledge Taylor & Francis Group	2010	11464
10227228	BIBLIAIMP	am	2016	b	enk	eng	\	Routledge Taylor & Francis Group,$c2016.;\2$aNew Delhi	2010	11463
10227232	BIBLIAIMP	am	2017	b	enk	eng	\	Routledge Taylor & Francis Group	2010	11461
10227234	BIBLIAIMP	am	2016	b	enk	eng	\	Routledge	2010	11455
10227235	BIBLIAIMP	am	2016	b	enk	eng	\	Manohar Publishers & Distributors;\1$aAbingdon, Oxon :$bRoutledge	2010	11452
10227236	BIBLIAIMP	am	2017	b	enk	eng	\	Routledge, Taylor & Francis Group,$c2017.;\2$aNew Delhi	2010	11449
10160958	BIBLIAIMP	am	2016	b	ii\	eng	\	Routledge, Taylor & Francis Group$c2016;\2$aNew Delhi	2010	9919
10160953	BIBLIAIMP	am	2016	\	ii\	eng	\	Penguin Books	2010	9925
10160954	BIBLIAIMP	am	2017	b	xxu	eng	\	Lifetree Media Ltd	2010	9924
10160957	BIBLIAIMP	am	2016	\	ii\	eng	\	Speaking Tiger	2010	9920
10213414	BIBLIAIMP	am	2012	\	\\\	\\\	\	NA	2010	11154
10213527	BIBLIAIMP	am	2017	\	ce\	eng	\	Sarasavi Publishers	2010	11151
10213281	BIBLIAIMP	am	2003	\	ce\	eng	\	Vijitha Yapa Publications	2010	11157
10213282	BIBLIAIMP	am	2009	\	ce\	eng	\	Popsicle Books	2010	11155
10213274	BIBLIAIMP	am	2015	\	ce\	eng	\	Paw Print Publishing	2010	11152
10208087	BIBLIAIMP	am	2016	b	enk	eng	\	Routledge, Taylor & Francis Group	2010	11047
10249727	WMM	gm	1988	\	nyu	eng	\	Distributed by Women Make Movies	p7358	12063
10249729	WMM	gm	1999	\	nyu	eng	\	Distributed by Women Make Movies	p7358	12061
10376716	XUNHAS	am	2017	\	vm\	eng	\	Metro Writers,$c[2017];\3$aRaleigh, NC :$bLulu Press	8110	14845
10404251	YANKEE/E	am	2017	\	vra	eng	\	The Text Publishing Company	p2251	15369
10387624	YANKEE/E	am	2018	\	vra	eng	\	Scribe Publications Pty Ltd	p8154	15290
10376460	YANKEE/E	am	2008	b	qea	eng	\	Post Pressed	6714	14812
10362918	YANKEE/E	am	2018	\	qea	eng	\	Gordon Smith]	8110	14723
10362919	YANKEE/E	am	2017	b	vra	eng	\	Heart Books	8110	14718
10385145	YANKEE/E	am	2016	b	xna	eng	\	Allen & Unwin	8110	15187
10380028	YANKEE/E	am	2018	\	vra	eng	\	Sid Harta Publishers	8110	15018
10380029	YANKEE/E	am	2018	\	at\	eng	\	Connor Court	8110	15016
10360927	YANKEE/E	am	2017	b	xna	eng	\	Penguin Random House Australia	8110	14549
10355940	YANKEE/E	am	2017	b	at\	eng	\	Charles Darwin University Art Gallery	8110	14167
10355943	YANKEE/E	am	2017	b	xna	eng	\	NewSouth Publishing	8140	14156
10355261	YANKEE/E	am	2017	b	vra	eng	\	Crammond Media	8110	14121
10360680	YANKEE/E	am	2017	b	aca	eng	\	Australian Strategic Policy Institute	8110	14528
10323285	YANKEE/E	am	2017	\	vra	eng	\	CDP Press	8110	13316
10323288	YANKEE/E	am	2017	\	nz\	eng	\	McKenzie Publishing	p8155	13286
10298565	YANKEE/E	am	2017	b	vra	eng	\	Monash University Publishing	p8155	12631
10343548	YANKEE/E	am	2017	\	xna	eng	\	Vintage Books	p2155	13811
10246335	YANKEE/E	am	2018	b	vra	eng	\	Monash University Publishing	p8155	11896
10207142	YANKEE/E	am	2016	\	vra	eng	\	Michael Joseph an imprint of Penguin Books	p8155	10952
10378215	MARTINBOOK	am	2017	\	ch\	chi	\	Cheng bang wen hua shi ye gu fen you xian gong si :$bMai hao si chu ban	8110	14950
10378227	MARTINBOOK	am	2017	b	ch\	chi	\	Chun hui chu ban she	8110	14937
10376661	MARTINBOOK	am	2017	\	vm\	eng	\	Knowledge Publishing House	8110	14840
10376320	MARTINBOOK	am	2017	\	my\	chi	\	Suara Initiatif Sdn Bhd	8110	14787
10376332	MARTINBOOK	am	2017	\	my\	chi	\	Kiong Chung Trading Co.	8110	14782
10376335	MARTINBOOK	am	2017	b	my\	chi	\	Ce lüe zi xun yan jiu zhong xin	8110	14781
10376338	MARTINBOOK	am	2017	b	my\	chi	\	Nan fang da xue xue yuan chu ban she	8110	14780
10376383	MARTINBOOK	am	2017	\	my\	eng	\	Penerbit Wawasan Nusa (M) Sdn. Bhd	8110	14772
10376384	MARTINBOOK	am	2017	\	my\	eng	\	Trishaw Press Sdn. Bhd.	8110	14771
10376385	MARTINBOOK	am	2017	b	my\	eng	\	Natural History Publications (Borneo) Sdn. Bhd.	8110	14770
10376387	MARTINBOOK	am	2017	b	si\	eng	f	Asian Civilisations Museum for the Peranakan Museum	8110	14769
9844746	MARTINBOOK	am	2017	b	si\	chi	\	Xinjiapo dang dai li shi yan jiu she	8110	14779
10376395	MARTINBOOK	am	2017	\	my\	eng	\	IIUM Press	8110	14767
10376397	MARTINBOOK	am	2017	\	si\	eng	\	DM Books (Singapore)	8110	14766
10376399	MARTINBOOK	am	2017	b	my\	eng	\	Dewan Bahasa dan Pustaka	8110	14765
10376406	MARTINBOOK	am	2017	\	my\	eng	\	Sweet & Maxwell/Thomson Reuter	8110	14762
10376407	MARTINBOOK	am	2017	b	my\	eng	a	University of Malaya Press	8110	14761
10376408	MARTINBOOK	am	2017	\	my\	eng	\	Wildman Communications Sdn. Bhd.	8110	14760
10376409	MARTINBOOK	am	2017	\	my\	eng	\	George Town World Heritage Incorporated	8110	14759
10376410	MARTINBOOK	am	2017	\	my\	eng	\	Galeri Petronas	8110	14757
10376415	MARTINBOOK	am	2016	b	my\	eng	\	Areca Books	8110	14755
10376417	MARTINBOOK	am	2017	b	my\	eng	f	Areca Books	8110	14754
10376420	MARTINBOOK	am	2017	\	my\	eng	\	Tokobuku Zaulin	8110	14752
10376423	MARTINBOOK	am	2017	b	my\	eng	\	PNB Research Institute Sdn. Berhad	8110	14751
10376424	MARTINBOOK	am	2017	\	my\	eng	\	MPH Distributors Sdn. Bhd. ;$aSingapore :$bMPH Distributors (S) Pte. Ltd.;\1$aPetaling Jaya, Selangor, Malaysia :$bMPH Publishing	8110	14750
10376427	MARTINBOOK	em	2017	\	my\	eng	\	Think City Sdn. Bhd.	8110	14747
10362986	MARTINBOOK	am	2017	\	bx\	eng	\	Haji Mohd Rozan bin Dato Paduka Haji Mohd Yunos	8110	14700
10360746	MARTINBOOK	am	2017	b	io\	eng	\	PolGov	8110	14538
10356387	MARTINBOOK	am	2017	\	my\	eng	\	MPH Group Publishing	8110	14162
10356447	MARTINBOOK	am	2017	b	my\	eng	\	Strategic Information and Research Development Centre	8140	14154
10356445	MARTINBOOK	am	2017	b	my\	eng	\	ZI Publications Sdn. Bhd.	8140	14155
10356454	MARTINBOOK	am	2017	\	my\	eng	\	Dewan Bahasa dan Pustaka	8110	14152
10355949	MARTINBOOK	am	2017	b	bx\	may	f	Pusat Sejarah Brunei, Kementerian Kebudayaan, Belia dan Sukan	8110	14164
10355829	MARTINBOOK	am	2017	b	my\	eng	\	Pelanduk Publications	8140	14125
10355830	MARTINBOOK	am	2017	\	my\	eng	\	Kala Publishers Sdn. Bhd.	8140	14124
10355831	MARTINBOOK	am	2017	b	my\	eng	\	August Publishing Sdn. Bhd.	8140	14123
10355837	MARTINBOOK	am	2017	b	my\	eng	\	Strategic Information and Research Development Centre	8140	14115
10355841	MARTINBOOK	am	2017	b	my\	eng	\	Strategic Information and Research Development Centre ;$aSingapore$bISEAS Publishing	8140	14109
10355842	MARTINBOOK	am	2017	b	si\	eng	\	Institute of Policy Studies :$bStraits Times Press Pte Ltd	8140	14108
10355835	MARTINBOOK	am	2017	b	my\	eng	\	Silverfish Pro	8140	14117
10325851	MARTINBOOK	am	2017	\	br\	eng	\	W.H.J. Reiss	8110	13317
10298750	MARTINBOOK	am	2017	b	my\	eng	\	University of Malaya Press	p8155	12699
10355257	MARTINBOOK	am	2017	\	ce\	eng	\	S. Godage & Brothers (Pvt) Ltd.	8110	14122
8827944	COUTTS/EBK	am	2007	b	mdu	eng	\	AltaMira Press	p7361	$zPOOF;poof.library.cornell.edu/node/31725
9431574	COUTTS/EBK	am	2015	b	nyu	eng	\	Nova Science Publishers	p1204	$zPOOF;poof.library.cornell.edu/node/46343
8915723	COUTTS/EBK	am	1985	b	nju	eng	\	Princeton University Press	p1166	$zPOOF;poof.library.cornell.edu/node/34863
8915605	COUTTS/EBK	am	2010	b	nju	eng	\	Princeton University Press	p1166	$zPOOF;poof.library.cornell.edu/node/34846
8916966	COUTTS/EBK	am	2009	b	nju	eng	\	Wiley	1042	$zPOOF;poof.library.cornell.edu/node/34978
10261184	COUTTS/EBK	am	2018	b	ilu	eng	\	ALA Editions, an imprint of the American Library Association	p3250	12216
10377632	STATELIB	am	2017	b	ru\	rus	\	ROSSPĖN	8110	14895
10376656	STATELIB	am	2017	\	ru\	rus	\	Izdatelʹskiĭ dom Meshcheri︠a︡kova	8110	14851
10355938	STATELIB	am	2015	b	ru\	rus	\	Moskovskai︠a︡ gosudarstvennai︠a︡ konservatorii︠a︡ imeni P.I. Chaĭkovskogo	7110	14179
10376461	BALI	am	2018	b	tu\	tur	\	Siyasi Şeyler	2115	14810
10380806	QingYin	am	2013	\	cc\	chi	\	Zhong xin chu ban she	8110	15026
10380031	QingYin	am	2017	\	cc\	chi	\	Hua cheng chu ban she	8110	14999
10377999	QingYin	am	2017	\	cc\	chi	\	Zhongguo lao dong she hui bao zhang chu ban she	8110	14948
10378003	QingYin	am	2017	\	cc\	chi	\	Chen yi ming ji tuan	8110	14946
10378006	QingYin	am	2017	b	cc\	chi	\	Fu dan da xue chu ban she you xian gong si	8110	14944
10378010	QingYin	am	2017	\	cc\	chi	\	Guangxi shi fan da xue chu ban she	8110	14943
10378012	QingYin	am	2017	\	cc\	chi	\	Wen hua yi shu chu ban she	8110	14942
10378015	QingYin	am	2017	b	cc\	chi	\	She hui ke xue wen xian chu ban she, Dang dai shi jie chu ban fen she	8110	14939
10378017	QingYin	am	2017	\	cc\	chi	\	Zhongguo she hui ke xue chu ban she	8110	14933
10385137	QingYin	am	2017	b	cc\	chi	\	Yunnan da xue chu ban she	8110	15220
10385141	QingYin	am	2015	\	cc\	chi	\	Xi nan shi fan da xue chu ban she	8110	15174
10377630	QingYin	am	2017	\	cc\	chi	\	Yunnan min zu chu ban she	8110	14899
10362921	QingYin	am	2017	b	cc\	chi	\	Shi jie tu shu chu ban Guangdong you xian gong si	8110	14694
10376465	QingYin	am	2017	\	cc\	chi	\	Hua cheng chu ban she	8110	14852
10376468	QingYin	am	2017	\	cc\	chi	\	Sheng tai jiao yu ji zi yuan zhong xin	8110	14850
10363456	QingYin	am	2017	b	cc\	chi	\	Xianggang cheng shi da xue chu ban she	8110	14785
10363461	QingYin	am	2017	\	cc\	chi	\	Ji nan da xue chu ban she	8110	14783
10363464	QingYin	am	2017	b	cc\	chi	\	Shi jie zhi shi chu ban she	8110	14778
10363466	QingYin	am	2017	b	cc\	chi	\	Hai xia wen yi chu ban she	8110	14777
10363468	QingYin	am	2017	b	cc\	chi	\	Zhongguo she hui ke xue chu ban she	8110	14776
10363469	QingYin	am	2017	b	cc\	chi	\	Zhongguo she hui ke xue chu ban she	8110	14775
10323291	QingYin	am	2017	b	cc\	chi	\	Jing ji ke xue chu ban she	8110	13323
10323292	QingYin	am	2017	b	cc\	chi	\	Hong chu ban (Qing sen wen hua)	8110	13312
10298556	QingYin	am	2017	b	cc\	chi	\	Hua zhong shi fan da xue chu ban she	p8155	12701
10299065	QingYin	am	2017	\	cc\	chi	\	Zhongguo fang zhi chu ban she	8110	12727
10385685	ERASMUS	am	2018	m	ne\	eng	\	LOT	p2156	15247
10406296	ERASMUS	am	2016	b	ne\	eng	\	Wakkaman	p2091	15408
10383345	ERASMUS	am	2017	m	ne\	eng	\	Wageningen University	8110	15161
10385154	ERASMUS	am	2018	b	ne\	dut	\	LM Publishers	8110	15218
7731814	ERASMUS	am	2004	b	ne\	dut	\	KIT Publishers	p8145	$zPOOF;poof.library.cornell.edu/node/31460
10382920	ERASMUS	am	2008	\	ne\	dut	\	KIT Publishers	8110	15102
10382925	ERASMUS	am	2014	b	ne\	dut	\	LM Publishers	8110	15101
10382118	ERASMUS	am	2018	m	ne\	dut	\	Verloren	8110	15072
8813841	ERASMUS	am	2010	b	ne\	dut	\	KIT Publishers	p8155	$zPOOF;poof.library.cornell.edu/node/31181
10382116	ERASMUS	am	2018	\	ne\	dut	\	NA	8110	15075
10382117	ERASMUS	am	2018	b	ne\	dut	\	Uitgeverij Kleine Uil	8110	15074
8812607	ERASMUS	am	2010	\	ne\	dut	\	KIT	p8145	$zPOOF;poof.library.cornell.edu/node/31133
10382122	ERASMUS	am	2018	b	ne\	dut	\	LM Publishers	8110	15070
10382124	ERASMUS	am	2017	\	ne\	dut	\	Cecilia Odé Publicaties	8110	15069
10382125	ERASMUS	am	2017	\	ne\	dut	\	Bronbeek Koninklijk Tehuis voor Oud-Militairen en Museum	8110	15065
10382126	ERASMUS	am	2018	b	ne\	dut	\	LM Publishers	8110	15063
10382128	ERASMUS	am	2017	b	ne\	dut	\	WalburgPers	8110	15058
10250313	ERASMUS	am	2005	\	dk\	dan	\	Gyldendal	2513	12172
10380036	ERASMUS	am	2018	b	ne\	eng	\	Brill	8110	15007
10361351	ERASMUS	am	2017	b	ne\	eng	\	John Benjamins Publishing Company	592	14602
10361353	ERASMUS	am	2016	b	ne\	eng	\	John Benjamins Publishing Company	592	14601
10361355	ERASMUS	am	2015	b	ne\	eng	\	John Benjamins Publishing Company	592	14599
10361357	ERASMUS	am	2018	b	ne\	eng	\	John Benjamins Publishing Company	592	14574
10361358	ERASMUS	am	2018	b	ne\	eng	\	John Benjamins Publishing Company	592	14567
10361359	ERASMUS	am	2018	b	ne\	eng	\	John Benjamins Publishing Company	592	14563
10361360	ERASMUS	am	2018	b	ne\	eng	\	John Benjamins Publishing Company	592	14561
10359742	ERASMUS	am	2017	b	na\	eng	\	Brill	8110	14384
10299081	ERASMUS	am	2017	b	ne\	eng	\	CRC Press/Balkema	p8155	12734
10317253	ERASMUS	am	2016	b	ne\	eng	\	Amrit Publishers	p2155	12999
10298585	ERASMUS	am	2017	b	ne\	dut	\	NA	8110	12645
10298586	ERASMUS	am	2017	b	ne\	dut	\	W.L.P. (Wolf Legal Publishers)	p8155	12641
10297922	ERASMUS	am	2015	b	ne\	eng	\	Hotei Publishing	8612	12599
10297915	ERASMUS	am	2016	b	ne\	eng	\	Brill	8612	12609
10297917	ERASMUS	am	2016	b	ne\	eng	\	Brill	8612	12608
10297928	ERASMUS	am	2016	b	ne\	eng	\	Hotei Publishing	8612	12598
10297931	ERASMUS	am	2017	b	ne\	eng	\	Hotei Publishing	8612	12597
10297933	ERASMUS	am	2016	b	ne\	eng	\	Eburon	p8155	12576
10297935	ERASMUS	am	2015	m	ne\	eng	\	[Uitgever niet vastgesteld]	8110	12575
10297937	ERASMUS	am	2018	b	ne\	eng	\	NA	p8155	12574
10261948	ERASMUS	am	2018	b	ne\	eng	\	Brill	2021	12267
10247924	ERASMUS	am	2017	b	ne\	dut	\	Uitgeverij Atlas Contact	2512	11951
10246906	ERASMUS	am	2012	\	ne\	dut	\	Cossee	2512	11929
10292387	ERASMUS	am	2018	b	ne\	eng	\	Amsterdam University Press	8110	12384
10246910	ERASMUS	am	2011	\	ne\	dut	\	De Bezige Bij	2512	11926
10213267	ERASMUS	am	2018	b	ne\	eng	\	Koninklijke Brill	2115	11174
10213269	ERASMUS	am	2018	b	ne\	eng	\	Brill	p2155	11173
10377996	ISIS/LTD	am	2014	\	tu\	eng	f	Republic of Turkey, Ministry of Culture and Tourism	p2156	14919
10327063	ISIS/LTD	am	2017	\	tu\	eng	\	[Hilaneh Mahmoudi],$c2017.;\3$aSeyrantepe, Kaǧithane	p2155	13390
10324381	ISIS/LTD	am	2018	b	tu\	eng	\	Libra Kitapçilik ve Yayincilik	p2260	13347
10206657	ERASMUS	am	2017	b	ne\	eng	\	Brill Rodopi	6310	10891
10298574	ISIS/LTD	am	2017	b	tu\	tur	\	Hitay	p2155	12662
10207162	ISIS/LTD	am	2006	b	tu\	tur	\	İnsan yayınları	p2155	10943
10296869	ISIS/LTD	am	2016	b	tu\	tur	\	Doğan Kitap	p2153	12516
10296871	ISIS/LTD	am	2016	b	tu\	tur	\	İletişim Yayınları	p2153	12515
10296872	ISIS/LTD	am	2015	b	tu\	tur	\	İletişim Yayınları	p2153	12514
10407896	YANKEE/EBK	am	2018	b	mau	eng	\	The Belknap Press of Harvard University Press	p2951	15434
10406491	YANKEE/EBK	am	2016	\	flu	eng	\	CRC Press	1010	15414
10406492	YANKEE/EBK	am	2018	b	enk	eng	\	Routledge	1010	15413
10406495	YANKEE/EBK	am	2014	b	enk	eng	\	Edward Elgar	p1359	15407
10406490	YANKEE/EBK	am	2018	b	enk	eng	\	Routledge, Taylor & Francis Group	1010	15415
10406493	YANKEE/EBK	am	2016	\	xx\	eng	\	Wiley	1010	15412
10406494	YANKEE/EBK	am	2018	\	xx\	eng	\	Apple Academic Press	1010	15411
10393720	YANKEE/EBK	am	2016	\	enk	eng	\	John Wiley & Sons, Ltd.	p1550	15363
10406085	YANKEE/EBK	am	2017	b	enk	eng	\	Routledge	p6756	15395
10405314	YANKEE/EBK	am	2017	b	enk	eng	\	Routledge, Taylor & Francis Group	546	15393
10387635	YANKEE/EBK	am	2018	\	cc\	eng	\	Hong Kong University Press	2021	15307
10393506	YANKEE/EBK	am	2013	b	oru	eng	\	Polebridge Press	p2553	15223
10393455	YANKEE/EBK	am	2018	b	enk	eng	\	Routledge	1010	15332
10387545	YANKEE/EBK	am	2018	b	nju	eng	\	John Wiley & Sons	p1550	15273
10385620	YANKEE/EBK	am	2014	b	enk	eng	\	Legenda, Modern Humanities Research Association and Maney Publishing	p2156	15175
10383923	YANKEE/EBK	am	2018	b	nyu	eng	\	Bloomsbury Publishing	1010	15164
10384135	YANKEE/EBK	am	2017	b	cc\	eng	\	Hong Kong University Press	2021	15156
10381485	YANKEE/EBK	am	2013	b	enk	eng	\	Oxford University Press	1010	15029
10380350	YANKEE/EBK	am	2018	b	enk	eng	\	Wiley	p7254	14981
10380359	YANKEE/EBK	am	2017	b	nyu	eng	\	Nova Biomedical	p1550	15000
10380364	YANKEE/EBK	am	2018	b	nju	eng	\	Wiley	p1550	15010
10380365	YANKEE/EBK	am	2018	b	nju	eng	\	Wiley	p1550	15012
10380376	YANKEE/EBK	am	2018	b	sz\	eng	\	Springer	p1550	15001
10379940	YANKEE/EBK	am	2016	\	enk	eng	\	Hackett Publishing Company, Inc.	p7358	14971
10379991	YANKEE/EBK	am	2000	\	inu	eng	\	Hackett Pub. Co.	p7358	14979
10378701	YANKEE/EBK	am	1998	b	inu	eng	\	Hackett Pub. Co.	p7358	14974
10378705	YANKEE/EBK	am	2012	b	inu	eng	\	Hackett Pub. Co.	p7358	14975
10378709	YANKEE/EBK	am	2003	b	inu	eng	\	Hackett Pub.	p7358	14973
10377418	YANKEE/EBK	am	2018	\	nyu	eng	\	Guilford Press	1010	14855
10377431	YANKEE/EBK	am	2018	b	enk	eng	\	Infinite Ideas	1010	14858
10376323	YANKEE/EBK	am	2017	b	mdu	eng	\	Rowman & Littlefield	p3250	14796
10376357	YANKEE/EBK	am	2017	\	mau	eng	\	Edward Elgar Publishing	p1157	14512
10363739	YANKEE/EBK	am	2013	b	enk	eng	\	Palgrave Macmillan	p7358	14793
10361975	YANKEE/EBK	am	2017	\	mau	eng	\	Edward Elgar Publishing	p1158	14520
10361980	YANKEE/EBK	am	2018	b	enk	eng	\	Burleigh Dodds Science Publishing Limited	p1158	14516
10361993	YANKEE/EBK	am	2017	\	xx\	eng	\	Burleigh Dodds Science Publishing	p1158	14514
10361973	YANKEE/EBK	am	2014	b	aru	eng	\	The University of Arkansas Press	4310	14556
